:TYPE,:START_ID,:END_ID,publication_year:int,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_DECREASES,2174,21446,2012,22833681,False,False,False,"Acute treatment of rTg4510 mice with an O-GlcNAcase inhibitor transiently reduced tau phosphorylation at epitopes implicated in tau pathology. More importantly, long-term inhibitor treatment strongly increased tau O-GlcNAcylation, reduced the number of dystrophic neurons, and protected against the formation of pathological tau species without altering the phosphorylation of non-pathological tau.",#60:23,PMC3442535,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2012-12-04"", ""ref"": ""22833681"", ""pub_year"": 2012, ""last_author"": ""Boehm J"", ""type"": ""PubMed"", ""author_list"": [""Mondrag\u00f3n-Rodr\u00edguez S"", ""Trillaud-Doppia E"", ""Dudilot A"", ""Bourgeois C"", ""Lauzon M"", ""Leclerc N"", ""Boehm J""], ""title"": ""Interaction of endogenous tau protein with synaptic proteins is regulated by N-methyl-D-aspartate receptor-dependent tau phosphorylation."", ""doi"": ""10.1074/jbc.M112.401240""}","{""Confidence"": [""Medium""], ""Research_Model"": [""rTg4510 mice""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Disks Large Homolog 4 Protein"", ""Gene Expression Regulation"", ""HEK293 Cells"", ""Hippocampus"", ""Humans"", ""Intracellular Signaling Peptides and Proteins"", ""Membrane Proteins"", ""Models, Biological"", ""Neurons"", ""Phosphorylation"", ""Protein Binding"", ""Proto-Oncogene Proteins c-fyn"", ""Rats"", ""Receptors, N-Methyl-D-Aspartate"", ""Synapses"", ""tau Proteins""], ""substances"": [""DLG4 protein, human"", ""Disks Large Homolog 4 Protein"", ""Dlg4 protein, rat"", ""Intracellular Signaling Peptides and Proteins"", ""Membrane Proteins"", ""Receptors, N-Methyl-D-Aspartate"", ""tau Proteins"", ""Proto-Oncogene Proteins c-fyn""]}",False
DIRECTLY_DECREASES,11660,4481,2015,24844691,False,False,False,"In the present study, we tested the potential of two selective HDAC6 inhibitors, tubastatin A and ACY-1215, to rescue cognitive deficits in a mouse model of AD. We found that both tubastatin A and ACY-1215 alleviated behavioral deficits, altered amyloid-β (Aβ) load, and reduced tau hyperphosphorylation in AD mice without obvious adverse effects. Our data suggested that tubastatin A and ACY-1215 not only promoted tubulin acetylation, but also reduced production and facilitated autophagic clearance of Aβ and hyperphosphorylated tau.",#60:23,,"{""full_journal_name"": ""Journal of Alzheimer's disease : JAD"", ""pub_date"": ""2015-03-30"", ""ref"": ""24844691"", ""pub_year"": 2015, ""last_author"": ""Qin C"", ""type"": ""PubMed"", ""author_list"": [""Zhang L"", ""Liu C"", ""Wu J"", ""Tao JJ"", ""Sui XL"", ""Yao ZG"", ""Xu YF"", ""Huang L"", ""Zhu H"", ""Sheng SL"", ""Qin C""], ""title"": ""Tubastatin A/ACY-1215 improves cognition in Alzheimer's disease transgenic mice."", ""doi"": ""10.3233/JAD-140066""}","{""Confidence"": [""Medium""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Brain"", ""Cognition Disorders"", ""Disease Models, Animal"", ""Exploratory Behavior"", ""Gene Expression Regulation"", ""Histone Deacetylase 6"", ""Histone Deacetylase Inhibitors"", ""Histone Deacetylases"", ""Humans"", ""Hydroxamic Acids"", ""Indoles"", ""Maze Learning"", ""Mice"", ""Mice, Inbred C57BL"", ""Mice, Transgenic"", ""Peptide Fragments"", ""Phosphorylation"", ""Presenilin-1"", ""Pyrimidines"", ""Tubulin""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Histone Deacetylase Inhibitors"", ""Hydroxamic Acids"", ""Indoles"", ""PSEN1 protein, human"", ""Peptide Fragments"", ""Presenilin-1"", ""Pyrimidines"", ""Tubulin"", ""amyloid beta-protein (1-40)"", ""amyloid beta-protein (1-42)"", ""tubastatin A"", ""Hdac6 protein, mouse"", ""Histone Deacetylase 6"", ""Histone Deacetylases"", ""ricolinostat""]}",False
DIRECTLY_DECREASES,947,5581,2009,19323834,False,False,False,"Noradrenaline (NA) attenuated the LPS-induced reductions and increased SUMO-1 above basal levels. Over-expression of SUMO-1, Ubc9, or SENP1 reduced the activation of a NOS2 promoter, whereas activation of a 4 x NFkappaB binding-element reporter was only reduced by SUMO-1. ChIP studies revealed interactions of SUMO-1 and C/EBPbeta with C/EBP binding sites on the NOS2 promoter that were modulated by LPS and NA. SUMO-1 co-precipitated with C/EBPbeta confirmed by FRET analysis",#60:23,PMC2667488,"{""full_journal_name"": ""Journal of neuroinflammation"", ""pub_date"": ""2009-05-14"", ""ref"": ""19323834"", ""pub_year"": 2009, ""last_author"": ""Feinstein DL"", ""type"": ""PubMed"", ""author_list"": [""Akar CA"", ""Feinstein DL""], ""title"": ""Modulation of inducible nitric oxide synthase expression by sumoylation."", ""doi"": ""10.1186/1742-2094-6-12""}","{""Confidence"": [""Medium""], ""Method"": [""Chromatin Immunoprecipitation"", ""Fluorescence Resonance Energy Transfer""], ""mesh"": [""Aging"", ""Animals"", ""Astrocytes"", ""CCAAT-Enhancer-Binding Protein-beta"", ""Cells, Cultured"", ""Cerebral Cortex"", ""Endopeptidases"", ""Gene Expression"", ""Inflammation"", ""Lipopolysaccharides"", ""Nitric Oxide Synthase Type II"", ""Norepinephrine"", ""Promoter Regions, Genetic"", ""RNA, Messenger"", ""Rats"", ""Rats, Sprague-Dawley"", ""SUMO-1 Protein"", ""Ubiquitin-Conjugating Enzymes""], ""substances"": [""CCAAT-Enhancer-Binding Protein-beta"", ""Lipopolysaccharides"", ""RNA, Messenger"", ""SUMO-1 Protein"", ""Nitric Oxide Synthase Type II"", ""Nos2 protein, rat"", ""Ubiquitin-Conjugating Enzymes"", ""Endopeptidases"", ""ubiquitin-conjugating enzyme UBC9"", ""Norepinephrine""]}",False
DIRECTLY_DECREASES,37132,33706,2013,23758787,False,False,False,"In an exceptional case, Pellino3-induced ubiquitination of TRAF6 at Lys124 suppresses the ability of TRAF6 to interact with and ubiquitinate IRF7, and thus inhibits type I IFN production in TLR3 signaling [202].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""], ""SignalingPathway"": [""TLR3""]}",False
DIRECTLY_DECREASES,7180,6942,2017,27794524,False,False,False,"Whole brain MRS has successfully shown significant reduction in both NAA and NAA/creatine (NAA/Cr) ratio, in clinically isolated syndrome and RRMS, compared to healthy controls.",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,25152,26839,2013,23758787,False,False,False,"Activated GSK3β and ERK induce dual phosphorylation of C/EBPβ and thereby inhibit its activity [12,151,160].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""]}",False
DIRECTLY_DECREASES,6903,365,2007,17213958,False,False,False,"Acetylcholinesterase (AChE) is thought to play an important role during apoptotic process. Our results showed that H2O2 induced AChE activity, a functional marker in apoptotic process, increases in neuronal-like PC12 cells. Glutathione, which is involved in cellular redox homeostasis, inhibited the increase of AChE activity, suggesting that reactive oxygen species (ROS) play a key role in this process. Further investigation showed that the elevation of AChE was observed after the degradation of Akt, release of cytochrome c from mitochondria into the cytosol, and activation of caspase family members. When nerve growth factor (NGF) was present, with the maintenance of Akt level, the elevation of AChE, the cytochrome c diffusion, as well as apoptotic process were markedly attenuated in H2O2-treated PC12 cells",#59:5,,"{""full_journal_name"": ""Acta biochimica et biophysica Sinica"", ""pub_date"": ""2007-02-21"", ""ref"": ""17213958"", ""pub_year"": 2007, ""last_author"": ""Zhang X"", ""type"": ""PubMed"", ""author_list"": [""Jiang H"", ""Zhang J"", ""Zhu H"", ""Li H"", ""Zhang X""], ""title"": ""Nerve growth factor prevents the apoptosis-associated increase in acetylcholinesterase activity after hydrogen peroxide treatment by activating Akt.""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Acetylcholine signaling subgraph"", ""Hydrogen peroxide subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Animals"", ""Apoptosis"", ""Caspase 3"", ""Cytochromes c"", ""Enzyme Activation"", ""Glutathione"", ""Hydrogen Peroxide"", ""Nerve Growth Factor"", ""PC12 Cells"", ""Phosphorylation"", ""Proto-Oncogene Proteins c-akt"", ""Rats""], ""substances"": [""Cytochromes c"", ""Nerve Growth Factor"", ""Hydrogen Peroxide"", ""Proto-Oncogene Proteins c-akt"", ""Acetylcholinesterase"", ""Caspase 3"", ""Glutathione""]}",False
DIRECTLY_DECREASES,32340,29050,2008,18675468,False,False,False,Amyloidogenic APP processing may prevent a-secretase (a) cleavage of APP which would otherwise generate a secreted form of APP (sAPPa).,#59:5,PMC2566585,"{""full_journal_name"": ""Trends in neurosciences"", ""pub_date"": ""2008-11-25"", ""ref"": ""18675468"", ""pub_year"": 2008, ""last_author"": ""Mattson MP"", ""type"": ""PubMed"", ""author_list"": [""Bezprozvanny I"", ""Mattson MP""], ""title"": ""Neuronal calcium mishandling and the pathogenesis of Alzheimer's disease."", ""doi"": ""10.1016/j.tins.2008.06.005""}","{""MeSHDisease"": [""Alzheimer Disease""], ""Subgraph"": [""ADAM Metallopeptidase subgraph"", ""Amyloidogenic subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Calcium"", ""Calcium Signaling"", ""Humans"", ""Neurons"", ""Presenilins"", ""Signal Transduction"", ""Synapses""], ""substances"": [""Amyloid beta-Peptides"", ""Presenilins"", ""Calcium""]}",False
DIRECTLY_DECREASES,13104,32340,2013,22727043,False,False,False,"SORLA is proposed to act as a retention factor for APP in the TGN, preventing the release of precursor molecules into the processing pathways. Consequently, over-expression of SORLA in neurons prevents the targeting of APP from TGN to the cell surface and to endosomes and reduces the production of Abeta peptides [9-11]. The importance of SORLA for AD is further supported by low levels of receptor expression seen in patients suffering from the disease",#59:5,PMC3483162,"{""full_journal_name"": ""BMC systems biology"", ""pub_date"": ""2013-02-20"", ""ref"": ""22727043"", ""pub_year"": 2013, ""last_author"": ""Wolkenhauer O"", ""type"": ""PubMed"", ""author_list"": [""Lao A"", ""Schmidt V"", ""Schmitz Y"", ""Willnow TE"", ""Wolkenhauer O""], ""title"": ""Multi-compartmental modeling of SORLA's influence on amyloidogenic processing in Alzheimer's disease."", ""doi"": ""10.1186/1752-0509-6-74""}","{""Subgraph"": [""Low density lipoprotein subgraph"", ""Non-amyloidogenic subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Protein Precursor"", ""Gene Expression Regulation"", ""Membrane Transport Proteins"", ""Models, Biological"", ""Protein Multimerization"", ""Protein Structure, Secondary"", ""Proteolysis"", ""Risk Factors"", ""Solubility""], ""substances"": [""Amyloid beta-Protein Precursor"", ""Membrane Transport Proteins"", ""Amyloid Precursor Protein Secretases""]}",False
DIRECTLY_DECREASES,39680,2512,2006,15946122,False,False,False,"the evidence that PPARγ stimulates the ubiquitination of APP supports the fact that the Abeta-lowering effect of PPARγ is due to the proteasome-mediated degradation of APP. Another issue in the present study is the finding that PPARγ, by decreasing Abeta secretion, protects the cells against H2O2-mediated necrosis",#59:5,PMC1276971,"{""full_journal_name"": ""The Biochemical journal"", ""pub_date"": ""2006-02-07"", ""ref"": ""15946122"", ""pub_year"": 2006, ""last_author"": ""Ricciarelli R"", ""type"": ""PubMed"", ""author_list"": [""d'Abramo C"", ""Massone S"", ""Zingg JM"", ""Pizzuti A"", ""Marambaud P"", ""Dalla Piccola B"", ""Azzi A"", ""Marinari UM"", ""Pronzato MA"", ""Ricciarelli R""], ""title"": ""Role of peroxisome proliferator-activated receptor gamma in amyloid precursor protein processing and amyloid beta-mediated cell death.""}","{""Subgraph"": [""Non-amyloidogenic subgraph"", ""Peroxisome proliferator activated receptor subgraph"", ""Ubiquitin degradation subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Protein Precursor"", ""Cell Line"", ""Down-Regulation"", ""Humans"", ""Hydrogen Peroxide"", ""Necrosis"", ""PPAR gamma"", ""Protein Processing, Post-Translational"", ""RNA Interference""], ""substances"": [""Amyloid beta-Protein Precursor"", ""PPAR gamma"", ""Hydrogen Peroxide""]}",False
DIRECTLY_DECREASES,3323,32340,2012,22721728,False,False,False,"Furthermore, overexpression of miR-195 in N2a/APP decreased the level of Abeta, while inhibition of miR-195 resulted in an increase of Abeta. Thus, we demonstrated that miR-195 could downregulate the level of Abeta by inhibiting the translation of BACE1. We conclude that miR-195 might provide a therapeutic strategy for AD",#59:5,,"{""full_journal_name"": ""Brain research bulletin"", ""pub_date"": ""2012-11-23"", ""ref"": ""22721728"", ""pub_year"": 2012, ""last_author"": ""Duan DX"", ""type"": ""PubMed"", ""author_list"": [""Zhu HC"", ""Wang LM"", ""Wang M"", ""Song B"", ""Tan S"", ""Teng JF"", ""Duan DX""], ""title"": ""MicroRNA-195 downregulates Alzheimer's disease amyloid-\u03b2 production by targeting BACE1."", ""doi"": ""10.1016/j.brainresbull.2012.05.018""}","{""Subgraph"": [""Beta secretase subgraph"", ""miRNA subgraph""], ""mesh"": [""3' Untranslated Regions"", ""Aging, Premature"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Animals"", ""Aspartic Acid Endopeptidases"", ""Binding Sites"", ""Cell Line, Tumor"", ""Down-Regulation"", ""HEK293 Cells"", ""Hippocampus"", ""Humans"", ""Mice"", ""Mice, Neurologic Mutants"", ""MicroRNAs"", ""Mutagenesis, Site-Directed"", ""Neuroblastoma"", ""Protein Biosynthesis"", ""Protein Interaction Mapping"", ""Protein Processing, Post-Translational"", ""RNA Stability"", ""RNA, Messenger"", ""Recombinant Fusion Proteins""], ""substances"": [""3' Untranslated Regions"", ""Amyloid beta-Peptides"", ""MIRN195 microRNA, human"", ""MIRN195a microRNA, mouse"", ""MicroRNAs"", ""RNA, Messenger"", ""Recombinant Fusion Proteins"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""BACE1 protein, human"", ""Bace1 protein, mouse""]}",False
DIRECTLY_DECREASES,32290,7105,2019,30962309,False,False,False,"In humans, mRNA destabilization by deadenylation and subsequent exonucleolytic decay dominates the regulatory effect of miRNAs, whereas the contribution from direct translational repression is relatively small (35–39).",#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""Species"": [""9606""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_DECREASES,37579,14470,2017,27794524,False,False,False,"If axonal Na+ rises above its nominal concentration, the Na+ /Ca2+ exchanger, normally exchanging axoplasmic Ca2+ for extracellular Na+ , will operate in a reverse Ca2+ importing mode.",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,11812,41494,2017,27794524,False,False,False,"Blocking these ion channels with amiloride or glibenclamide, respectively could be a new approach, as they provided neuroprotection in EAE and decreased neuronal and oligodendrocyte damage (Friese et al., 2007; Schattling et al., 2012).",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""MeSHDisease"": [""Encephalomyelitis, Autoimmune, Experimental""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,26780,12188,2017,27794524,False,False,False,"Second, mitochondrial injury may amplify oxidative stress through release of oxygen radicals generated as a result of impaired respiratory chain function, thus establishing a vicious cycle of tissue destruction (Murphy, 2009)",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,1850,40834,2017,27794524,False,False,False,"Blocking these ion channels with amiloride or glibenclamide, respectively could be a new approach, as they provided neuroprotection in EAE and decreased neuronal and oligodendrocyte damage (Friese et al., 2007; Schattling et al., 2012).",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""MeSHDisease"": [""Encephalomyelitis, Autoimmune, Experimental""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_DECREASES,35403,9358,2015,26088141,False,False,False,"The data complements earlier findings on the ability of α7345–348A to function as a dominant negative blocker of G protein coupling in PC12 cells, and suggests that the GPBC directs nAChR association with Gαq and Gβγ.",#57:62,PMC4536413,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2015-12-08"", ""ref"": ""26088141"", ""pub_year"": 2015, ""last_author"": ""Kabbani N"", ""type"": ""PubMed"", ""author_list"": [""King JR"", ""Nordman JC"", ""Bridges SP"", ""Lin MK"", ""Kabbani N""], ""title"": ""Identification and Characterization of a G Protein-binding Cluster in \u03b17 Nicotinic Acetylcholine Receptors."", ""doi"": ""10.1074/jbc.M115.647040""}","{""Confidence"": [""Medium""], ""MeSHAnatomy"": [""PC12 Cells""], ""mesh"": [""Amino Acid Sequence"", ""Animals"", ""Binding Sites"", ""Brain"", ""GTP-Binding Proteins"", ""Mice"", ""Molecular Sequence Data"", ""PC12 Cells"", ""Rats"", ""Sequence Homology, Amino Acid"", ""alpha7 Nicotinic Acetylcholine Receptor""], ""substances"": [""alpha7 Nicotinic Acetylcholine Receptor"", ""GTP-Binding Proteins""]}",False
DIRECTLY_DECREASES,6781,31687,2011,21882945,False,False,False,"Since this discovery, a number of high-affinity analogs, such as 17-AAG, and alternative synthetic scaffolds, including radicicol and PU-H71, have been reported (Figure 1) [85,88]. These compounds bind in either the N-terminal ATP-binding site (e.g., 17-AAG, radicicol and PU-H71) [89] or C-terminal dimerization domain (e.g., novobiocin and A4) [90,91], and they show great promise as both anticancer compounds and research tools for understanding Hsp90 biology",#69:73,PMC3190966,"{""full_journal_name"": ""Future medicinal chemistry"", ""pub_date"": ""2011-12-23"", ""ref"": ""21882945"", ""pub_year"": 2011, ""last_author"": ""Gestwicki JE"", ""type"": ""PubMed"", ""author_list"": [""Miyata Y"", ""Koren J"", ""Kiray J"", ""Dickey CA"", ""Gestwicki JE""], ""title"": ""Molecular chaperones and regulation of tau quality control: strategies for drug discovery in tauopathies."", ""doi"": ""10.4155/fmc.11.88""}","{""Confidence"": [""Medium""], ""mesh"": [""Drug Evaluation, Preclinical"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""Protein Interaction Mapping"", ""Tauopathies"", ""tau Proteins""], ""substances"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""tau Proteins""]}",False
DIRECTLY_DECREASES,14317,2173,2014,23722080,False,False,False,"Primary cortical neurons exposed to the mitochondrial toxin NaN3 (0.1-3 mM) were submitted to oxidative stress with H2O2 (30-150 μM), to mimic conditions observed in neurodegenerative disorders. The effects of such treatment on a series of parameters useful in characterizing neuronal damage were investigated: (i) the basal release of glutamate, evaluated as (3)H-d-Aspartate efflux, was sharply, concentration-dependently, increased; (ii) the phosphorylation status of intracellular markers known to be involved in the neurodegenerative processes, in particular in Alzheimer disease: tau and GSK3β were increased, as well as the protein level of β-secretase (BACE1) and p35/25 evaluated by Western blotting, while (iii) the cell metabolic activity, measured with the MTT method, was reduced, in a concentration- and time-dependent manner. The latter effect, as well as tau hyperphosphorylation, was prevented both by a mixture of antioxidant drugs (100 μM ascorbic acid, 10 μM trolox, 100 μM glutathione) and by the anti-Alzheimer drug, memantine, 20 μM.",#60:23,,"{""full_journal_name"": ""Neurochemistry international"", ""pub_date"": ""2014-01-27"", ""ref"": ""23722080"", ""pub_year"": 2014, ""last_author"": ""Siniscalchi A"", ""type"": ""PubMed"", ""author_list"": [""Selvatici R"", ""Marani L"", ""Marino S"", ""Siniscalchi A""], ""title"": ""In vitro mitochondrial failure and oxidative stress mimic biochemical features of Alzheimer disease."", ""doi"": ""10.1016/j.neuint.2013.05.005""}","{""Anatomy"": [""cerebral cortex""], ""Confidence"": [""Medium""], ""Species"": [""10116""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Antioxidants"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinase 3 beta"", ""In Vitro Techniques"", ""Mitochondria"", ""Neuroprotective Agents"", ""Nitrogen"", ""Oxidative Stress"", ""Phosphorylation"", ""Rats"", ""Rats, Sprague-Dawley"", ""tau Proteins""], ""substances"": [""Antioxidants"", ""Neuroprotective Agents"", ""tau Proteins"", ""sodium nitride"", ""Glycogen Synthase Kinase 3 beta"", ""Gsk3b protein, rat"", ""Glycogen Synthase Kinase 3"", ""Nitrogen""]}",False
DIRECTLY_DECREASES,7030,19086,2016,26890116,False,False,False,Modification of the cap group of biphenylacrylohydroxamic acid-based HDAC inhibitors led to the identification of a new derivative (3) characterized by an indolyl-substituted 4-phenylcinnamic skeleton.,#60:23,,"{""full_journal_name"": ""European journal of medicinal chemistry"", ""pub_date"": ""2016-11-07"", ""ref"": ""26890116"", ""pub_year"": 2016, ""last_author"": ""Dallavalle S"", ""type"": ""PubMed"", ""author_list"": [""Cincinelli R"", ""Zwick V"", ""Musso L"", ""Zuco V"", ""De Cesare M"", ""Zunino F"", ""Simoes-Pires C"", ""Nurisso A"", ""Giannini G"", ""Cuendet M"", ""Dallavalle S""], ""title"": ""Biphenyl-4-yl-acrylohydroxamic acids: Identification of a novel indolyl-substituted HDAC inhibitor with antitumor activity."", ""doi"": ""10.1016/j.ejmech.2016.02.001""}","{""Confidence"": [""High""], ""mesh"": [""Antineoplastic Agents"", ""Apoptosis"", ""Biphenyl Compounds"", ""Colonic Neoplasms"", ""Drug Screening Assays, Antitumor"", ""HCT116 Cells"", ""Histone Deacetylase Inhibitors"", ""Histone Deacetylases"", ""Humans"", ""Hydroxamic Acids"", ""Molecular Docking Simulation"", ""Neoplasms"", ""Structure-Activity Relationship""], ""substances"": [""Antineoplastic Agents"", ""Biphenyl Compounds"", ""Histone Deacetylase Inhibitors"", ""Hydroxamic Acids"", ""Histone Deacetylases""]}",False
DIRECTLY_DECREASES,35212,5581,2009,19323834,False,False,False,"Noradrenaline (NA) attenuated the LPS-induced reductions and increased SUMO-1 above basal levels. Over-expression of SUMO-1, Ubc9, or SENP1 reduced the activation of a NOS2 promoter, whereas activation of a 4 x NFkappaB binding-element reporter was only reduced by SUMO-1. ChIP studies revealed interactions of SUMO-1 and C/EBPbeta with C/EBP binding sites on the NOS2 promoter that were modulated by LPS and NA. SUMO-1 co-precipitated with C/EBPbeta confirmed by FRET analysis",#60:23,PMC2667488,"{""full_journal_name"": ""Journal of neuroinflammation"", ""pub_date"": ""2009-05-14"", ""ref"": ""19323834"", ""pub_year"": 2009, ""last_author"": ""Feinstein DL"", ""type"": ""PubMed"", ""author_list"": [""Akar CA"", ""Feinstein DL""], ""title"": ""Modulation of inducible nitric oxide synthase expression by sumoylation."", ""doi"": ""10.1186/1742-2094-6-12""}","{""Confidence"": [""Medium""], ""Method"": [""Chromatin Immunoprecipitation"", ""Fluorescence Resonance Energy Transfer""], ""mesh"": [""Aging"", ""Animals"", ""Astrocytes"", ""CCAAT-Enhancer-Binding Protein-beta"", ""Cells, Cultured"", ""Cerebral Cortex"", ""Endopeptidases"", ""Gene Expression"", ""Inflammation"", ""Lipopolysaccharides"", ""Nitric Oxide Synthase Type II"", ""Norepinephrine"", ""Promoter Regions, Genetic"", ""RNA, Messenger"", ""Rats"", ""Rats, Sprague-Dawley"", ""SUMO-1 Protein"", ""Ubiquitin-Conjugating Enzymes""], ""substances"": [""CCAAT-Enhancer-Binding Protein-beta"", ""Lipopolysaccharides"", ""RNA, Messenger"", ""SUMO-1 Protein"", ""Nitric Oxide Synthase Type II"", ""Nos2 protein, rat"", ""Ubiquitin-Conjugating Enzymes"", ""Endopeptidases"", ""ubiquitin-conjugating enzyme UBC9"", ""Norepinephrine""]}",False
