:TYPE,:START_ID,:END_ID,publication_year:float,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
CAUSES_NO_CHANGE,40844,43069,2011.0,21734277,False,False,False,"Together, these data suggest that increased PAD exposure represents an early event in AD pathogenesis and that AT8 may not be required for PAD exposure in situ.",#69:76,PMC3391724,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2011-09-09"", ""ref"": ""21734277"", ""pub_year"": 2011, ""last_author"": ""Binder LI"", ""type"": ""PubMed"", ""author_list"": [""Kanaan NM"", ""Morfini GA"", ""LaPointe NE"", ""Pigino GF"", ""Patterson KR"", ""Song Y"", ""Andreadis A"", ""Fu Y"", ""Brady ST"", ""Binder LI""], ""title"": ""Pathogenic forms of tau inhibit kinesin-dependent axonal transport through a mechanism involving activation of axonal phosphotransferases."", ""doi"": ""10.1523/JNEUROSCI.0560-11.2011""}","{""Confidence"": [""Medium""], ""mesh"": [""Alzheimer Disease"", ""Analysis of Variance"", ""Animals"", ""Axonal Transport"", ""Axons"", ""Brain"", ""Decapodiformes"", ""Enzyme Inhibitors"", ""Enzyme-Linked Immunosorbent Assay"", ""Glycogen Synthase Kinase 3"", ""Humans"", ""In Vitro Techniques"", ""Kinesins"", ""Models, Biological"", ""Mutagenesis"", ""Peptide Fragments"", ""Phosphorus Isotopes"", ""Phosphotransferases"", ""Proto-Oncogene Proteins c-jun"", ""Receptors, Neuropeptide Y"", ""Signal Transduction"", ""Tauopathies"", ""tau Proteins""], ""substances"": [""Enzyme Inhibitors"", ""Peptide Fragments"", ""Phosphorus Isotopes"", ""Proto-Oncogene Proteins c-jun"", ""Receptors, Neuropeptide Y"", ""tau Proteins"", ""neuropeptide Y4 receptor"", ""Phosphotransferases"", ""Glycogen Synthase Kinase 3"", ""Kinesins""]}",False
CAUSES_NO_CHANGE,41708,2415,2012.0,22372633,False,False,False,Genetic ablation of HDAC6 leads to hyperacetylation of microtubules and HSP90 without any obvious abnormal effects on development and survival of these mice (33).,#57:37,,"{""full_journal_name"": ""Traffic (Copenhagen, Denmark)"", ""pub_date"": ""2012-10-04"", ""ref"": ""22372633"", ""pub_year"": 2012, ""last_author"": ""Van Den Bosch L"", ""type"": ""PubMed"", ""author_list"": [""d'Ydewalle C"", ""Bogaert E"", ""Van Den Bosch L""], ""title"": ""HDAC6 at the Intersection of Neuroprotection and Neurodegeneration."", ""doi"": ""10.1111/j.1600-0854.2012.01347.x""}","{""Confidence"": [""High""], ""Species"": [""10090""], ""mesh"": [""Acetylation"", ""Animals"", ""Autophagy"", ""Cytoskeleton"", ""Gene Expression Regulation, Enzymologic"", ""Histone Deacetylase 6"", ""Histone Deacetylases"", ""Humans"", ""Microtubules"", ""Models, Biological"", ""Models, Genetic"", ""Neurodegenerative Diseases"", ""Neuroprotective Agents"", ""Protein Binding"", ""Protein Conformation"", ""Ubiquitin""], ""substances"": [""Neuroprotective Agents"", ""Ubiquitin"", ""HDAC6 protein, human"", ""Histone Deacetylase 6"", ""Histone Deacetylases""]}",False
CAUSES_NO_CHANGE,40615,7376,2020.0,30985105,False,False,False,"Both the synthetic ASyngT72 and ASyngS87 peptides exhibit strong resistances to cleavage from recombinant calpain, where unmodified ASyn is degraded rapidly",#70:0,,"{""full_journal_name"": ""ACS chemical neuroscience"", ""pub_date"": ""2020-05-21"", ""ref"": ""30985105"", ""pub_year"": 2020, ""last_author"": ""Rudrawar S"", ""type"": ""PubMed"", ""author_list"": [""Ryan P"", ""Xu M"", ""Davey AK"", ""Danon JJ"", ""Mellick GD"", ""Kassiou M"", ""Rudrawar S""], ""title"": ""O-GlcNAc Modification Protects against Protein Misfolding and Aggregation in Neurodegenerative Disease."", ""doi"": ""10.1021/acschemneuro.9b00143""}","{""Confidence"": [""High""], ""mesh"": [""Acetylglucosamine"", ""Animals"", ""Brain"", ""Humans"", ""Neurodegenerative Diseases"", ""Protein Aggregation, Pathological"", ""Protein Folding"", ""Protein Processing, Post-Translational""], ""substances"": [""Acetylglucosamine""]}",False
CAUSES_NO_CHANGE,1741,2342,2016.0,23393546,False,False,False,"Cetirizine, diphenhydramine, ketotifen, desloratadine, and chlorphreniramine failed to rescue ST Hdh Q111/Q111 cells (Figure 6). This suggests that the activity of the drugs in the cell-based assay is not related solely to their common ability to block the H1 receptor.",#57:42,PMC3564659,"{""full_journal_name"": ""Journal of Huntington's disease"", ""pub_date"": ""2016-02-23"", ""ref"": ""23393546"", ""pub_year"": 2016, ""last_author"": ""Hughes RE"", ""type"": ""PubMed"", ""author_list"": [""Sarantos MR"", ""Papanikolaou T"", ""Ellerby LM"", ""Hughes RE""], ""title"": ""Pizotifen Activates ERK and Provides Neuroprotection in vitro and in vivo in Models of Huntington's Disease."", ""doi"": ""10.3233/JHD-120033""}","{""Confidence"": [""High""], ""mesh"": [""Animals"", ""Apoptosis"", ""Cells, Cultured"", ""Corpus Striatum"", ""Dose-Response Relationship, Drug"", ""Huntington Disease"", ""MAP Kinase Signaling System"", ""Mice"", ""Mice, Transgenic"", ""Neurons"", ""Neuroprotective Agents"", ""Pizotyline"", ""Treatment Outcome""], ""substances"": [""Neuroprotective Agents"", ""Pizotyline""]}",False
CAUSES_NO_CHANGE,37099,12096,2007.0,17293005,False,False,False,"BI-3 also potentially inhibited the release of sAPPb (IC50 = 0.5 mM) and sAPPa (IC50 = 3.4 mM, Figs. 2B and 3B). BI- 4, which is short peptide of BI-3, showed no effects on sAPP secretion.",#62:77,,"{""full_journal_name"": ""Peptides"", ""pub_date"": ""2007-05-21"", ""ref"": ""17293005"", ""pub_year"": 2007, ""last_author"": ""Kim TY"", ""type"": ""PubMed"", ""author_list"": [""Yeon SW"", ""Jeon YJ"", ""Hwang EM"", ""Kim TY""], ""title"": ""Effects of peptides derived from BACE1 catalytic domain on APP processing.""}","{""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Protein Precursor"", ""Aspartic Acid Endopeptidases"", ""Blotting, Western"", ""Catalytic Domain"", ""Cell Line"", ""Humans"", ""Molecular Weight"", ""Peptides"", ""Protein Processing, Post-Translational""], ""substances"": [""Amyloid beta-Protein Precursor"", ""Peptides"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""BACE1 protein, human""]}",False
CAUSES_NO_CHANGE,6964,32750,2019.0,30145931,False,False,False,"Missorted dendritic MAPT showed phosphorylation mainly at the 12E8 sites upon treatment with either the autophagy inhibitor wortmannin (Fig. 4B; 57.2±9.4% dendrites) or the proteasomal inhibitor epoxomicin (Fig. 4C, 62.9±7.4% dendrites) (Fig. 4A-C, quantification in Fig. 4D), but not at the AT8 and the PHF1 (p-S396/p-S404) sites (Fig. S5, Fig 4D).",#69:71,PMC6984766,"{""full_journal_name"": ""Autophagy"", ""pub_date"": ""2019-10-22"", ""ref"": ""30145931"", ""pub_year"": 2019, ""last_author"": ""Mandelkow EM"", ""type"": ""PubMed"", ""author_list"": [""Balaji V"", ""Kaniyappan S"", ""Mandelkow E"", ""Wang Y"", ""Mandelkow EM""], ""title"": ""Pathological missorting of endogenous MAPT/Tau in neurons caused by failure of protein degradation systems."", ""doi"": ""10.1080/15548627.2018.1509607""}","{""Confidence"": [""Medium""], ""MeSHAnatomy"": [""Dendrites""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Autophagy"", ""Cells, Cultured"", ""Embryo, Mammalian"", ""Mice"", ""Mice, Knockout"", ""Neurites"", ""Neurons"", ""Protein Transport"", ""Proteolysis"", ""Rats"", ""Rats, Sprague-Dawley"", ""Synapses"", ""tau Proteins""], ""substances"": [""Mapt protein, mouse"", ""Mapt protein, rat"", ""tau Proteins""]}",False
CAUSES_NO_CHANGE,32311,21292,2015.0,25546293,False,False,False,"Our results in the human NPCs are supportive of this latter model as HDAC6 inhibition-induced increase in Lys49 acetylation was accompanied by increase in Ser45 phosphorylation but increased Ser45 phosphorylation was not accompanied by increased phosphorylation of Ser33, Ser37, and Thr41.",#68:52,PMC4372110,"{""full_journal_name"": ""ACS chemical biology"", ""pub_date"": ""2015-12-07"", ""ref"": ""25546293"", ""pub_year"": 2015, ""last_author"": ""Karmacharya R"", ""type"": ""PubMed"", ""author_list"": [""Iaconelli J"", ""Huang JH"", ""Berkovitch SS"", ""Chattopadhyay S"", ""Mazitschek R"", ""Schreiber SL"", ""Haggarty SJ"", ""Karmacharya R""], ""title"": ""HDAC6 inhibitors modulate Lys49 acetylation and membrane localization of \u03b2-catenin in human iPSC-derived neuronal cells."", ""doi"": ""10.1021/cb500838r""}","{""Confidence"": [""High""], ""mesh"": [""Acetylation"", ""Binding Sites"", ""Cell Differentiation"", ""Cell Membrane"", ""Cells, Cultured"", ""Gene Expression"", ""Histone Deacetylase Inhibitors"", ""Histone Deacetylases"", ""Humans"", ""Induced Pluripotent Stem Cells"", ""Isoenzymes"", ""Kinetics"", ""Lysine"", ""Models, Molecular"", ""Neurons"", ""Phosphorylation"", ""Proteasome Endopeptidase Complex"", ""Protein Processing, Post-Translational"", ""Protein Structure, Secondary"", ""Protein Structure, Tertiary"", ""Signal Transduction"", ""Structure-Activity Relationship"", ""Ubiquitination"", ""beta Catenin""], ""substances"": [""CTNNB1 protein, human"", ""Histone Deacetylase Inhibitors"", ""Isoenzymes"", ""beta Catenin"", ""Proteasome Endopeptidase Complex"", ""Histone Deacetylases"", ""Lysine""]}",False
CAUSES_NO_CHANGE,6566,5218,2019.0,29196815,False,False,False,"It was also demonstrated that fibril-free AβO solutions are essential for memory loss (Brito-Moreira et al. 2017), while the fibrillar Aβ in amyloid deposits is not the active factor affecting the cognition (Martins et al. 2008).",#65:51,,"{""full_journal_name"": ""Journal of neural transmission (Vienna, Austria : 1996)"", ""pub_date"": ""2019-09-30"", ""ref"": ""29196815"", ""pub_year"": 2019, ""last_author"": ""Lewczuk P"", ""type"": ""PubMed"", ""author_list"": [""Mroczko B"", ""Groblewska M"", ""Litman-Zawadzka A"", ""Kornhuber J"", ""Lewczuk P""], ""title"": ""Amyloid \u03b2 oligomers (A\u03b2Os) in Alzheimer's disease."", ""doi"": ""10.1007/s00702-017-1820-x""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Biomarkers"", ""Humans"", ""Peptide Fragments""], ""substances"": [""Amyloid beta-Peptides"", ""Biomarkers"", ""Peptide Fragments""]}",False
CAUSES_NO_CHANGE,14453,7102,2020.0,30697142,False,False,False,"The biotransformed metabolite cotinine long has been held to be responsible for memory supportive eﬀects of nicotine, without the adverse eﬀects (Green et al., 2000; Echeverria et al., 2011; Patel et al., 2014).",#59:13,PMC6341027,"{""full_journal_name"": ""Frontiers in neuroscience"", ""pub_date"": ""2020-10-01"", ""ref"": ""30697142"", ""pub_year"": 2020, ""last_author"": ""Gjedde A"", ""type"": ""PubMed"", ""author_list"": [""Majdi A"", ""Kamari F"", ""Sadigh-Eteghad S"", ""Gjedde A""], ""title"": ""Molecular Insights Into Memory-Enhancing Metabolites of Nicotine in Brain: A Systematic Review."", ""doi"": ""10.3389/fnins.2018.01002""}","{""Confidence"": [""High""]}",False
CAUSES_NO_CHANGE,14265,6707,2020.0,30686764,False,False,False,"24-Hydroxycholesterol (a direct downstream metabolite of cholesterol) was increased in media from efavirenz-treated neurons, was decreased in AY-9944-treated samples, and was unaltered in atorvastatin- and T0901317-treated neurons (Figure S2P).",#72:31,PMC6414424,"{""full_journal_name"": ""Cell stem cell"", ""pub_date"": ""2020-04-23"", ""ref"": ""30686764"", ""pub_year"": 2020, ""last_author"": ""Goldstein LSB"", ""type"": ""PubMed"", ""author_list"": [""van der Kant R"", ""Langness VF"", ""Herrera CM"", ""Williams DA"", ""Fong LK"", ""Leestemaker Y"", ""Steenvoorden E"", ""Rynearson KD"", ""Brouwers JF"", ""Helms JB"", ""Ovaa H"", ""Giera M"", ""Wagner SL"", ""Bang AG"", ""Goldstein LSB""], ""title"": ""Cholesterol Metabolism Is a Druggable Axis that Independently Regulates Tau and Amyloid-\u03b2 in iPSC-Derived Alzheimer's Disease Neurons."", ""doi"": ""10.1016/j.stem.2018.12.013""}","{""MeSHAnatomy"": [""Neurons""], ""MeSHDisease"": [""Alzheimer Disease""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Animals"", ""Cells, Cultured"", ""Cholesterol"", ""Induced Pluripotent Stem Cells"", ""Mice"", ""Mice, Inbred C57BL"", ""Neurons"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""tau Proteins"", ""Cholesterol""]}",False
CAUSES_NO_CHANGE,2721,7567,2019.0,30116051,False,False,False,"Htt is not efficiently cleared by CMA, and the same appears to hold for its fragments and mutant and post- translationally modified forms, although the precise role of CMA in Htt elimination remains to be more fully defined 2,45–47 .",#63:7,PMC6456907,"{""full_journal_name"": ""Nature reviews. Drug discovery"", ""pub_date"": ""2019-07-08"", ""ref"": ""30116051"", ""pub_year"": 2019, ""last_author"": ""Millan MJ"", ""type"": ""PubMed"", ""author_list"": [""Boland B"", ""Yu WH"", ""Corti O"", ""Mollereau B"", ""Henriques A"", ""Bezard E"", ""Pastores GM"", ""Rubinsztein DC"", ""Nixon RA"", ""Duchen MR"", ""Mallucci GR"", ""Kroemer G"", ""Levine B"", ""Eskelinen EL"", ""Mochel F"", ""Spedding M"", ""Louis C"", ""Martin OR"", ""Millan MJ""], ""title"": ""Promoting the clearance of neurotoxic proteins in neurodegenerative disorders of ageing."", ""doi"": ""10.1038/nrd.2018.109""}","{""Confidence"": [""Medium""], ""mesh"": [""Aging"", ""Animals"", ""Autophagy"", ""Humans"", ""Neurodegenerative Diseases"", ""Neurotoxins"", ""Proteasome Endopeptidase Complex"", ""Ubiquitin""], ""substances"": [""Neurotoxins"", ""Ubiquitin"", ""Proteasome Endopeptidase Complex""]}",False
CAUSES_NO_CHANGE,14219,27082,2007.0,16820021,False,False,False,"Overall, no changes were observed in dopamine D1 receptor binding in the brain regions examined following social isolation and ⁄ or antalarmin treatment under these conditions",#69:40,,"{""full_journal_name"": ""The European journal of neuroscience"", ""pub_date"": ""2007-04-03"", ""ref"": ""16820021"", ""pub_year"": 2007, ""last_author"": ""Lawrence AJ"", ""type"": ""PubMed"", ""author_list"": [""Djouma E"", ""Card K"", ""Lodge DJ"", ""Lawrence AJ""], ""title"": ""The CRF1 receptor antagonist, antalarmin, reverses isolation-induced up-regulation of dopamine D2 receptors in the amygdala and nucleus accumbens of fawn-hooded rats.""}","{""Confidence"": [""High""], ""mesh"": [""Amygdala"", ""Animals"", ""Behavior, Animal"", ""Benzazepines"", ""Brain-Derived Neurotrophic Factor"", ""Dopamine Agonists"", ""Dopamine Antagonists"", ""Male"", ""Nucleus Accumbens"", ""Pyrimidines"", ""Pyrroles"", ""Rats"", ""Rats, Inbred Strains"", ""Receptor, trkB"", ""Receptors, Corticotropin-Releasing Hormone"", ""Receptors, Dopamine D1"", ""Receptors, Dopamine D2"", ""Salicylamides"", ""Social Isolation"", ""Up-Regulation""], ""substances"": [""8-iodo-2,3,4,5-tetrahydro-3-methyl-5-phenyl-1H-3-benzazepine-7-ol"", ""Benzazepines"", ""Brain-Derived Neurotrophic Factor"", ""Dopamine Agonists"", ""Dopamine Antagonists"", ""Pyrimidines"", ""Pyrroles"", ""Receptors, Corticotropin-Releasing Hormone"", ""Receptors, Dopamine D1"", ""Receptors, Dopamine D2"", ""Salicylamides"", ""antalarmin"", ""CRF receptor type 1"", ""Receptor, trkB"", ""NCQ 298""]}",False
CAUSES_NO_CHANGE,6709,44121,,0,False,False,False,"Fluvoxamine has no significant affinity for adrenergic (alpha1, alpha2, beta), cholinergic, GABA, dopaminergic, histaminergic, serotonergic (5HT1A, 5HT1B, 5HT2), or benzodiazepine receptors; antagonism of such receptors has been hypothesized to be associated with various anticholinergic, sedative, and cardiovascular effects for other psychotropic drugs. The chronic administration of Fluvoxamine was found to downregulate brain norepinephrine receptors, as has been observed with other drugs effective in the treatment of major depressive disorder. Fluvoxamine does not inhibit monoamine oxidase.",#59:5,,"{""author_list"": """", ""comment"": """", ""pub_date"": """", ""ref"": ""ATC Code: DB00176"", ""title"": ""AD_HBP"", ""type"": ""Online Resource""}","{""Subgraph"": [""Serotonergic subgraph""]}",False
CAUSES_NO_CHANGE,38127,18713,2018.0,28445721,False,False,False,"NACHO does not affect function of ion channels gated by numerous other ligands including glutamate, GABA, serotonin, and capsaicin, suggesting that NACHO represents the only essential client-specific chaperone yet identified for any mammalian neurotransmitter receptor (Gu et al., 2016)",#64:74,,"{""full_journal_name"": ""Cell reports"", ""pub_date"": ""2018-01-19"", ""ref"": ""28445721"", ""pub_year"": 2018, ""last_author"": ""Bredt DS"", ""type"": ""PubMed"", ""author_list"": [""Matta JA"", ""Gu S"", ""Davini WB"", ""Lord B"", ""Siuda ER"", ""Harrington AW"", ""Bredt DS""], ""title"": ""NACHO Mediates Nicotinic Acetylcholine Receptor Function throughout the Brain."", ""doi"": ""10.1016/j.celrep.2017.04.008""}","{""Confidence"": [""High""], ""mesh"": [""Animals"", ""Binding Sites"", ""Brain"", ""Bridged Bicyclo Compounds, Heterocyclic"", ""Bungarotoxins"", ""Cell Line"", ""Cognitive Dysfunction"", ""Conotoxins"", ""Humans"", ""Iodine Radioisotopes"", ""Membrane Proteins"", ""Mice"", ""Mice, Knockout"", ""Molecular Chaperones"", ""Neurons"", ""Nicotine"", ""Protein Binding"", ""Protein Subunits"", ""Pyridines"", ""Radiopharmaceuticals"", ""Receptors, Nicotinic""], ""substances"": [""Bridged Bicyclo Compounds, Heterocyclic"", ""Bungarotoxins"", ""Conotoxins"", ""Iodine Radioisotopes"", ""Membrane Proteins"", ""Molecular Chaperones"", ""Protein Subunits"", ""Pyridines"", ""Radiopharmaceuticals"", ""Receptors, Nicotinic"", ""Ric-3 protein, mouse"", ""Nicotine"", ""Iodine-125"", ""epibatidine""]}",False
CAUSES_NO_CHANGE,1832,44482,2012.0,22791904,False,False,False,"and the complement control protein, factor H, were unaffected by Posiphen (26.1% and +23.7%, respectively).",#70:20,PMC3415310,"{""full_journal_name"": ""Journal of neurology, neurosurgery, and psychiatry"", ""pub_date"": ""2012-10-29"", ""ref"": ""22791904"", ""pub_year"": 2012, ""last_author"": ""Greig NH"", ""type"": ""PubMed"", ""author_list"": [""Maccecchini ML"", ""Chang MY"", ""Pan C"", ""John V"", ""Zetterberg H"", ""Greig NH""], ""title"": ""Posiphen as a candidate drug to lower CSF amyloid precursor protein, amyloid-\u03b2 peptide and \u03c4 levels: target engagement, tolerability and pharmacokinetics in humans."", ""doi"": ""10.1136/jnnp-2012-302589""}","{""ArticleCompoundNumber"": [""1""], ""Confidence"": [""High""], ""Page"": [""899""], ""mesh"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Cognitive Dysfunction"", ""Dose-Response Relationship, Drug"", ""Double-Blind Method"", ""Female"", ""Humans"", ""Inflammation Mediators"", ""Male"", ""Peptide Fragments"", ""Physostigmine"", ""Rats"", ""Rats, Inbred F344"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Inflammation Mediators"", ""Peptide Fragments"", ""amyloid beta-protein (1-42)"", ""tau Proteins"", ""Physostigmine"", ""phenserine""]}",False
CAUSES_NO_CHANGE,16585,1650,2012.0,21958873,False,False,False,"Contrary to anatabine, (−)-nicotine and other nicotinic acetylcholine receptors agonists and antagonists do not inhibit Aβ production by 7W CHO cells (Fig. 3).",#71:26,,"{""full_journal_name"": ""European journal of pharmacology"", ""pub_date"": ""2012-02-27"", ""ref"": ""21958873"", ""pub_year"": 2012, ""last_author"": ""Mullan M"", ""type"": ""PubMed"", ""author_list"": [""Paris D"", ""Beaulieu-Abdelahad D"", ""Bachmeier C"", ""Reed J"", ""Ait-Ghezala G"", ""Bishop A"", ""Chao J"", ""Mathura V"", ""Crawford F"", ""Mullan M""], ""title"": ""Anatabine lowers Alzheimer's A\u03b2 production in vitro and in vivo."", ""doi"": ""10.1016/j.ejphar.2011.09.019""}","{""CellLine"": [""CHO cell""], ""Confidence"": [""High""], ""mesh"": [""Alkaloids"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Animals"", ""Aspartic Acid Endopeptidases"", ""Brain"", ""CHO Cells"", ""Cricetinae"", ""Cricetulus"", ""Gene Expression Regulation"", ""HEK293 Cells"", ""Humans"", ""Mice"", ""Mice, Transgenic"", ""NF-kappa B"", ""Pyridines""], ""substances"": [""Alkaloids"", ""Amyloid beta-Peptides"", ""NF-kappa B"", ""Pyridines"", ""anatabine"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""BACE1 protein, human""]}",False
CAUSES_NO_CHANGE,1325,20387,2009.0,18986241,False,False,False,"Single cell expression via microarray analysis was used to determine whether expression levels for nAChR and mAChR receptors, as well as ChAT, were differentially regulated within individual CBF neurons harvested from NCI, MCI and AD cases. ChAT mRNA expression levels did not differ across clinical conditions (Table 1). However, there was a significant upregulation of alpha7 nAChR subunit expression in AD compared with NCI and MCI.",#68:4,PMC2631573,"{""full_journal_name"": ""Expert review of neurotherapeutics"", ""pub_date"": ""2009-02-20"", ""ref"": ""18986241"", ""pub_year"": 2009, ""last_author"": ""Ginsberg SD"", ""type"": ""PubMed"", ""author_list"": [""Mufson EJ"", ""Counts SE"", ""Perez SE"", ""Ginsberg SD""], ""title"": ""Cholinergic system during the progression of Alzheimer's disease: therapeutic implications."", ""doi"": ""10.1586/14737175.8.11.1703""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""Cholinergic Neurons""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Cholinergic Fibers"", ""Disease Progression"", ""Gene Expression"", ""Genetic Therapy"", ""Humans"", ""Nerve Growth Factor"", ""Receptors, Nerve Growth Factor""], ""substances"": [""Receptors, Nerve Growth Factor"", ""Nerve Growth Factor""]}",False
CAUSES_NO_CHANGE,36931,14394,2015.0,25116835,False,False,False,"In a subgroup of patients with early AD (CDR=0.5), lower DYRK1A expression was confirmed. In contrast, no difference was found in levels of DYRK1B, the closest relative of DYRK1A, between AD patients and controls. Further, AD patients exhibited a positive correlation between plasma DYRK1A levels and cerebrospinal fluid tau and phosphorylated-tau proteins, but no correlation with amyloid-β42 levels and Pittsburgh compound B cortical binding.",#67:28,PMC4150238,"{""full_journal_name"": ""Translational psychiatry"", ""pub_date"": ""2015-08-19"", ""ref"": ""25116835"", ""pub_year"": 2015, ""last_author"": ""Delabar JM"", ""type"": ""PubMed"", ""author_list"": [""Janel N"", ""Sarazin M"", ""Corlier F"", ""Corne H"", ""de Souza LC"", ""Hamelin L"", ""Aka A"", ""Lagarde J"", ""Blehaut H"", ""Hindi\u00e9 V"", ""Rain JC"", ""Arbones ML"", ""Dubois B"", ""Potier MC"", ""Bottlaender M"", ""Delabar JM""], ""title"": ""Plasma DYRK1A as a novel risk factor for Alzheimer's disease."", ""doi"": ""10.1038/tp.2014.61""}","{""Subgraph"": [""DYRK1A subgraph""], ""mesh"": [""Aged"", ""Alzheimer Disease"", ""Animals"", ""Biomarkers"", ""Brain"", ""Disease Models, Animal"", ""Female"", ""Genetic Association Studies"", ""Genetic Markers"", ""Humans"", ""Male"", ""Mice"", ""Mice, Inbred C57BL"", ""Mice, Transgenic"", ""Middle Aged"", ""Positron-Emission Tomography"", ""Predictive Value of Tests"", ""Protein Serine-Threonine Kinases"", ""Protein-Tyrosine Kinases""], ""substances"": [""Biomarkers"", ""Genetic Markers"", ""Dyrk kinase"", ""Protein-Tyrosine Kinases"", ""Protein Serine-Threonine Kinases""]}",False
CAUSES_NO_CHANGE,6746,1870,2013.0,23484434,False,False,False,"Redox cycling of methylene blue and TAGI potencies. Upper panel (black): Reduced leuco form 2 and structural overlap with inactive phenothiazines 3, 4, and 5. Lower panel (blue): Structural overlap between oxidized form 1 and azure A (6), reduced anthraquinone, 8, and 9, showing the extended π-conjugated system (ND: not determined).",#58:53,,"{""full_journal_name"": ""Journal of medicinal chemistry"", ""pub_date"": ""2013-08-20"", ""ref"": ""23484434"", ""pub_year"": 2013, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Bulic B"", ""Pickhardt M"", ""Mandelkow E""], ""title"": ""Progress and developments in tau aggregation inhibitors for Alzheimer disease."", ""doi"": ""10.1021/jm3017317""}","{""ArticleCompoundNumber"": [""3""], ""Confidence"": [""High""], ""Figure"": [""4""], ""Page"": [""D""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Clinical Trials as Topic"", ""Humans"", ""Hydrogen Bonding"", ""Models, Molecular"", ""Protein Binding"", ""Protein Conformation"", ""Structure-Activity Relationship"", ""tau Proteins""], ""substances"": [""tau Proteins""]}",False
CAUSES_NO_CHANGE,27981,40982,2013.0,23178521,False,False,False,"A significant reduction in TNF-a(Mann–Whitney U=12, Z=-2.309, P=0.021) but no significant reduction in IL-6 levels (Mann–Whitney U=25,Z=-1.223,P=0.221) or IL-1b (Mann–Whitney U=8, Z=-1.857,P=0.063) were observed in the kidney of LPS and anatabine cotreated animals(data not shown).",#70:21,,"{""full_journal_name"": ""European journal of pharmacology"", ""pub_date"": ""2013-06-10"", ""ref"": ""23178521"", ""pub_year"": 2013, ""last_author"": ""Mullan M"", ""type"": ""PubMed"", ""author_list"": [""Paris D"", ""Beaulieu-Abdelahad D"", ""Abdullah L"", ""Bachmeier C"", ""Ait-Ghezala G"", ""Reed J"", ""Verma M"", ""Crawford F"", ""Mullan M""], ""title"": ""Anti-inflammatory activity of anatabine via inhibition of STAT3 phosphorylation."", ""doi"": ""10.1016/j.ejphar.2012.11.017""}","{""Assay"": [""ELISA""], ""MeSHAnatomy"": [""Kidney""], ""Species"": [""10090""], ""TextLocation"": [""Results""], ""mesh"": [""Alkaloids"", ""Alzheimer Disease"", ""Animals"", ""Anti-Inflammatory Agents, Non-Steroidal"", ""Brain"", ""Cytokines"", ""HEK293 Cells"", ""Humans"", ""Inflammation"", ""Mice"", ""Mice, Inbred C57BL"", ""Phosphorylation"", ""Pyridines"", ""STAT3 Transcription Factor""], ""substances"": [""Alkaloids"", ""Anti-Inflammatory Agents, Non-Steroidal"", ""Cytokines"", ""Pyridines"", ""STAT3 Transcription Factor"", ""anatabine""]}",False
